playerID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,AVG,SLG
auerbri01,624,1407,167,309,56,5,9,86,36,21,127,198,10,6,22,5,36,0.21961620469083157,0.2857142857142857
augenbr01,12,4,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.25,0.25
augusda01,29,29,4,6,1,0,0,0,0,1,0,6,0,0,0,0,2,0.20689655172413793,0.2413793103448276
augusdo01,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
augusje01,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
aukerel01,356,700,73,131,15,9,6,72,2,0,41,232,0,2,41,0,2,0.18714285714285714,0.26
auldsle01,3,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.25,0.25
aultdo01,256,713,66,168,29,5,17,86,4,5,71,108,6,7,5,4,29,0.23562412342215988,0.36185133239831696
aumonph01,46,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,0.0
aurilri01,1652,5721,745,1576,301,22,186,756,23,18,450,861,22,24,36,47,140,0.27547631532948785,0.43331585387170074
ausanjo01,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
ausmubr01,1971,6279,718,1579,270,34,80,607,102,53,634,1034,69,69,82,37,201,0.25147316451664276,0.3435260391782131
austde01,15,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.0,0.0
austihe01,23,101,10,25,3,3,0,11,0,0,0,4,0,0,0,0,0,0.24752475247524752,0.33663366336633666
austije01,38,8,0,1,0,0,0,0,0,0,0,5,0,0,2,0,0,0.125,0.125
austiji01,1580,5388,661,1328,174,76,13,390,244,43,592,363,0,44,278,0,0,0.24647364513734224,0.3142167780252413
austiji02,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
austiri01,89,19,0,2,1,0,0,0,0,0,3,11,0,0,0,0,0,0.10526315789473684,0.15789473684210525
autryal01,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
autrych01,81,257,22,50,6,0,0,17,6,0,24,0,0,2,15,0,0,0.19455252918287938,0.2178988326848249
autrych02,120,277,21,68,17,3,2,33,0,0,7,29,0,2,10,0,0,0.24548736462093862,0.35018050541516244
avenbr01,259,609,85,166,33,2,20,103,6,4,57,135,1,11,0,6,12,0.27257799671592775,0.4318555008210181
averiea01,1668,6353,1224,2019,401,128,238,1164,70,57,774,518,0,33,55,0,7,0.3178026129387691,0.5336061703132379
averiea02,449,1031,137,249,41,0,44,159,3,3,162,220,8,8,5,11,22,0.24151309408341415,0.4093113482056256
averyst01,306,437,35,76,14,4,4,32,1,1,12,135,0,0,41,5,4,0.17391304347826086,0.2517162471395881
averyxa01,32,94,14,21,6,1,1,6,6,3,11,23,0,0,2,0,2,0.22340425531914893,0.3404255319148936
avilaal01,683,2084,246,504,111,7,66,282,7,7,325,653,12,11,9,16,52,0.2418426103646833,0.3968330134357006
avilabo01,1300,4620,725,1296,185,35,80,467,78,52,561,399,3,14,134,14,121,0.2805194805194805,0.38766233766233765
avilalu01,241,4,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0.25,0.25
avilemi01,810,2756,358,731,132,12,58,292,76,29,126,382,4,12,32,30,81,0.2652394775036285,0.38497822931785197
avilera01,117,190,21,51,9,0,2,24,0,0,21,22,3,1,9,2,4,0.26842105263157895,0.3473684210526316
avreaja01,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
axelrdy01,59,8,1,1,0,0,0,0,0,0,0,6,0,0,1,0,0,0.125,0.125
axforjo01,403,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
ayalabe01,425,865,114,217,42,1,38,145,2,4,71,136,7,2,1,12,22,0.2508670520231214,0.43352601156069365
ayalabo01,406,31,2,2,1,0,0,1,0,1,0,13,0,0,3,0,0,0.06451612903225806,0.0967741935483871
ayalalu01,534,14,0,4,1,0,0,0,0,0,0,3,0,0,3,0,0,0.2857142857142857,0.35714285714285715
aybarer01,1220,4427,572,1223,222,43,48,417,141,53,226,543,10,42,69,33,87,0.2762593178224531,0.3783600632482494
aybarma01,210,70,6,13,0,0,1,5,0,0,2,28,0,0,4,0,0,0.18571428571428572,0.22857142857142856
aybarwi01,405,1219,137,315,68,2,33,157,7,5,142,206,6,14,7,8,22,0.258408531583265,0.39868744872846595
aydelja01,14,50,1,5,1,0,0,0,0,0,3,0,0,0,0,0,0,0.1,0.12
ayersbi01,13,8,0,2,1,0,0,2,0,0,0,3,0,0,2,0,0,0.25,0.375
ayersdo01,299,420,20,72,10,2,0,23,1,4,13,72,0,1,17,0,0,0.17142857142857143,0.20476190476190476
aylwadi01,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
ayraubo01,54,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.0,0.0
ayraujo01,7,5,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0.2,0.2
azcuejo01,909,2828,201,712,94,9,50,304,5,12,207,344,45,17,11,32,87,0.25176803394625175,0.3444130127298444
azocaos01,202,439,38,99,16,0,5,36,10,0,12,36,2,2,4,3,5,0.2255125284738041,0.296127562642369
babbch01,347,1180,144,287,41,13,0,116,66,0,125,0,0,45,26,0,0,0.24322033898305084,0.3
babcobo01,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
babelo01,120,382,37,85,18,2,2,26,1,1,39,26,0,2,3,0,9,0.22251308900523561,0.29581151832460734
babicjo01,112,211,14,36,5,0,0,10,1,0,4,63,0,2,7,0,6,0.17061611374407584,0.1943127962085308
babinch01,28,33,5,8,3,1,0,2,1,0,0,4,0,1,1,0,0,0.24242424242424243,0.3939393939393939
babitsh01,54,156,10,40,1,3,0,14,5,4,13,13,1,0,2,0,6,0.2564102564102564,0.30128205128205127
backebr01,153,133,22,34,5,2,4,16,1,0,10,48,0,2,13,0,1,0.2556390977443609,0.41353383458646614
backmle01,47,74,3,8,1,1,0,5,0,0,8,12,0,2,1,0,0,0.10810810810810811,0.14864864864864866
backmwa01,1102,3245,482,893,138,19,10,240,117,52,371,480,9,5,68,19,55,0.27519260400616335,0.3386748844375963
baconed01,4,6,1,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0.5,0.6666666666666666
bacsimi01,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
bacsimi02,51,50,1,5,2,0,0,3,0,0,1,10,0,0,7,0,0,0.1,0.14
baczefr01,63,89,5,12,0,0,1,2,0,0,2,34,0,0,10,0,1,0.1348314606741573,0.16853932584269662
badenbu01,418,33,1,3,1,0,0,2,0,0,1,19,0,0,5,0,0,0.09090909090909091,0.12121212121212122
baderar01,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0
baderlo01,22,22,1,4,0,0,0,1,0,0,0,3,0,1,1,0,0,0.18181818181818182,0.18181818181818182
badgrre01,143,382,57,98,30,3,2,45,4,5,24,42,0,4,12,0,0,0.25654450261780104,0.36649214659685864
baeched01,64,42,4,8,0,0,0,2,0,0,0,10,0,0,3,0,0,0.19047619047619047,0.19047619047619047
baekch01,61,30,2,5,1,0,1,2,0,0,1,8,0,0,8,0,0,0.16666666666666666,0.3
baergca01,1630,5439,731,1583,279,17,134,774,59,24,291,580,41,73,26,66,158,0.2910461481890053,0.42250413678985105
baezbe01,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
baezda01,533,6,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.16666666666666666,0.16666666666666666
baezja01,80,289,29,58,12,0,10,24,6,3,19,119,1,1,0,0,5,0.20069204152249134,0.3460207612456747
baezjo01,114,355,47,87,14,2,1,19,7,1,25,27,2,1,10,0,6,0.24507042253521127,0.30422535211267604
baezke01,63,151,10,27,10,0,0,7,0,0,13,17,1,0,4,0,4,0.17880794701986755,0.24503311258278146
baezpe01,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
bagbyji01,325,660,69,144,35,6,2,60,3,0,32,91,0,2,30,0,0,0.21818181818181817,0.29848484848484846
bagbyji02,322,620,59,140,16,2,3,56,1,0,8,68,0,3,32,0,14,0.22580645161290322,0.2725806451612903
bagwebi01,92,143,12,42,6,3,2,20,0,0,8,14,0,0,4,0,0,0.2937062937062937,0.4195804195804196
bagweje01,2150,7797,1517,2314,488,32,449,1529,202,78,1401,1558,155,128,3,102,221,0.2967808131332564,0.540336026676927
bahnsst01,575,479,22,56,8,2,1,19,0,0,19,225,0,1,43,1,4,0.11691022964509394,0.14822546972860126
bahred01,50,68,2,10,0,1,0,5,0,0,0,18,0,0,4,0,2,0.14705882352941177,0.17647058823529413
bahrefr01,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
baichgr01,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
bailean01,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
bailebi01,209,366,23,71,4,1,0,15,3,0,20,38,0,0,14,0,0,0.19398907103825136,0.2103825136612022
bailebi02,5,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.1111111111111111
bailebo01,1931,6082,772,1564,234,43,189,773,85,83,852,1126,67,17,40,52,195,0.25715225254850377,0.40299243669845447
baileco01,172,2,2,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0.5,0.5
baileed01,1212,3581,432,915,128,15,155,540,17,18,545,577,77,25,20,37,81,0.25551521921251047,0.42948896956157495
bailefr01,60,124,10,23,2,1,1,6,3,0,9,29,0,3,2,0,0,0.18548387096774194,0.24193548387096775
bailege01,213,634,95,156,16,7,2,52,13,15,63,61,0,7,23,0,0,0.24605678233438485,0.3028391167192429
baileha01,16,43,5,10,2,1,0,3,0,0,2,0,0,1,0,0,0,0.23255813953488372,0.32558139534883723
baileho01,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
baileho02,172,304,18,48,6,0,0,17,0,0,9,119,0,1,41,0,10,0.15789473684210525,0.17763157894736842
baileje01,56,136,25,31,4,3,6,16,0,0,19,39,1,4,0,0,7,0.22794117647058823,0.4338235294117647
baileji01,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.0,0.0
baileki01,1,4,2,2,1,0,0,1,1,0,0,1,0,0,0,0,0,0.5,0.75
bailema01,340,949,101,209,37,1,24,101,2,5,166,222,23,3,3,5,34,0.220231822971549,0.33719704952581664
bailero01,93,97,15,20,1,1,1,8,0,0,6,22,0,0,11,0,0,0.20618556701030927,0.26804123711340205
bailesc01,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
bailest01,34,10,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0.0,0.0
bailesw01,52,30,1,8,1,0,0,1,0,0,4,11,0,0,1,0,0,0.26666666666666666,0.3
bailobo01,955,2937,339,775,107,23,9,222,90,36,187,164,10,20,42,20,51,0.26387470207694924,0.3251617296561117
baineha01,2830,9908,1299,2866,488,49,384,1628,34,34,1062,1441,187,14,9,99,298,0.28926120306822767,0.4646750100928543
bainlo01,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333
bairdal01,48,107,9,27,1,0,0,9,5,0,7,11,0,0,1,0,0,0.2523364485981308,0.2616822429906542
bairdbo01,8,6,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0.16666666666666666,0.16666666666666666
bairddo01,617,2106,230,492,86,45,6,191,118,28,157,295,0,12,78,0,0,0.2336182336182336,0.32573599240265905
bairdo01,584,52,2,5,1,0,1,4,0,0,0,23,0,0,4,0,0,0.09615384615384616,0.17307692307692307
baislje01,14,43,1,11,1,0,0,5,0,0,4,7,0,0,0,0,2,0.2558139534883721,0.27906976744186046
bajenje01,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
bakelje01,222,727,70,111,12,4,2,33,2,0,83,86,0,3,0,0,0,0.15268225584594222,0.18844566712517194
bakenda01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
bakeral01,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
bakerbi01,263,588,45,145,25,5,2,68,6,0,68,30,0,3,5,0,19,0.2465986394557823,0.3163265306122449
bakerbo01,2,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.14285714285714285,0.14285714285714285
bakerch01,15,57,5,8,2,0,1,0,0,0,0,0,0,0,0,0,0,0.14035087719298245,0.22807017543859648
bakerch02,93,146,14,27,2,3,0,9,0,0,3,27,0,0,9,0,4,0.18493150684931506,0.23972602739726026
bakerda01,9,20,3,5,1,0,0,2,0,0,3,3,0,2,1,0,0,0.25,0.3
bakerde01,173,302,27,63,9,4,0,22,5,3,32,32,0,2,18,0,0,0.20860927152317882,0.26490066225165565
bakerdo01,136,246,38,51,11,2,0,22,3,0,18,62,0,3,8,1,1,0.2073170731707317,0.2682926829268293
bakerdu01,2039,7117,964,1981,320,23,242,1013,137,73,762,926,52,30,27,85,158,0.2783476183785303,0.43178305465786143
bakerer01,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
bakerfl01,874,2280,285,573,76,13,1,196,23,25,382,165,0,6,26,0,33,0.2513157894736842,0.29736842105263156
bakerfr01,1575,5984,887,1838,315,103,96,987,235,28,473,182,0,50,153,0,0,0.3071524064171123,0.44234625668449196
bakerfr02,125,353,39,82,17,4,4,38,3,4,26,68,3,2,0,3,8,0.23229461756373937,0.3371104815864023
bakerfr03,146,288,28,55,8,3,1,24,4,2,40,60,3,2,2,2,4,0.1909722222222222,0.25
bakerge01,126,474,45,74,6,0,0,5,0,0,14,29,0,0,0,0,0,0.15611814345991562,0.16877637130801687
bakerge02,630,2230,265,590,109,21,39,227,21,17,184,219,9,9,50,18,55,0.2645739910313901,0.3847533632286996
bakerho01,29,82,5,18,1,1,0,7,2,1,8,10,0,0,1,0,0,0.21951219512195122,0.25609756097560976
bakerja01,14,26,1,3,0,0,1,2,0,0,1,6,0,0,0,1,1,0.11538461538461539,0.23076923076923078
bakerje01,22,29,0,3,0,0,0,3,0,0,2,0,0,1,0,0,0,0.10344827586206896,0.10344827586206896
bakerje02,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,
bakerje03,748,1793,244,474,108,15,54,235,14,1,139,472,6,9,1,16,55,0.2643614054656999,0.4316787506971556
bakerjo01,359,1076,124,266,57,1,14,120,2,1,127,269,15,10,8,7,32,0.24721189591078066,0.34107806691449816
bakerki01,65,166,19,35,1,2,0,10,2,0,22,13,0,2,0,0,0,0.21084337349397592,0.24096385542168675
bakerne01,5,6,0,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0.16666666666666666,0.16666666666666666
bakerno01,31,106,16,18,2,0,0,6,0,0,2,0,0,2,0,0,0,0.16981132075471697,0.18867924528301888
bakerph01,195,817,134,212,20,11,3,34,16,0,39,32,0,0,0,0,0,0.2594859241126071,0.3219094247246022
bakersc01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
bakersc02,193,32,1,3,1,0,0,0,0,0,0,13,0,0,6,0,0,0.09375,0.125
bakerst01,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
bakerto01,70,58,5,18,4,0,0,5,0,0,3,6,0,0,0,0,1,0.3103448275862069,0.3793103448275862
bakerto02,10,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.0,0.0
bakertr01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,
bakopa01,789,2202,195,508,98,11,24,195,4,9,233,589,36,7,16,13,44,0.23069936421435058,0.3178928247048138
balasmi01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
balazjo01,59,162,14,39,8,1,2,15,0,0,7,35,0,1,2,1,1,0.24074074074074073,0.3395061728395062
balbost01,960,3120,351,714,127,11,181,495,1,2,273,856,21,19,1,27,67,0.22884615384615384,0.45064102564102565
balcebo01,7,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
baldero01,519,1910,281,531,99,18,60,262,60,16,102,388,8,31,7,15,33,0.2780104712041885,0.44293193717277485
baldsja01,457,78,5,7,1,0,0,3,1,0,5,41,0,0,8,0,1,0.08974358974358974,0.10256410256410256
baldwbi01,39,117,12,27,4,1,5,13,2,1,6,16,0,0,1,1,0,0.23076923076923078,0.41025641025641024
baldwda01,176,15,1,1,0,0,0,0,0,0,1,10,0,0,0,0,0,0.06666666666666667,0.06666666666666667
baldwfr01,16,20,0,2,0,0,0,0,0,0,1,9,0,0,0,0,1,0.1,0.1
baldwha01,12,11,4,4,0,0,0,0,0,0,0,2,0,0,1,0,0,0.36363636363636365,0.36363636363636365
baldwhe01,6,16,1,5,0,0,0,1,0,0,1,2,0,0,0,0,0,0.3125,0.3125
baldwja01,266,44,1,4,1,1,0,2,0,0,0,20,0,0,3,0,1,0.09090909090909091,0.1590909090909091
baldwje01,7,8,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0.0,0.0
baldwki01,441,1677,186,371,56,27,7,178,40,0,36,38,0,13,0,0,0,0.22122838401908168,0.29934406678592723
baldwla01,134,494,68,114,16,7,0,55,7,0,40,77,0,1,0,0,0,0.23076923076923078,0.291497975708502
baldwma01,348,1155,109,188,21,18,10,106,18,0,82,368,0,1,0,0,0,0.16277056277056276,0.23809523809523808
baldwof01,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
baldwre01,52,87,5,21,6,0,1,12,0,0,3,4,0,0,0,0,5,0.2413793103448276,0.3448275862068966
baldwri01,105,22,2,6,0,0,0,0,0,0,0,9,0,0,2,0,0,0.2727272727272727,0.2727272727272727
balejo01,109,17,0,2,0,0,0,0,0,0,0,8,0,0,0,0,0,0.11764705882352941,0.11764705882352941
balenmi01,78,219,19,40,2,4,0,11,6,0,6,33,0,1,9,0,0,0.182648401826484,0.228310502283105
balenwl01,170,511,54,113,31,1,15,52,2,2,44,149,2,0,0,4,15,0.22113502935420742,0.37377690802348335
balesco01,88,28,1,4,0,0,0,1,0,0,2,10,0,1,11,0,0,0.14285714285714285,0.14285714285714285
balesle01,31,43,8,4,0,0,0,2,1,1,8,12,0,0,1,1,1,0.09302325581395349,0.09302325581395349
balfogr01,534,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.0,0.0
ballaje01,197,13,0,5,1,0,0,0,0,0,0,4,0,0,1,0,0,0.38461538461538464,0.46153846153846156
ballar01,33,84,7,16,2,0,0,8,2,0,7,1,0,1,2,0,0,0.19047619047619047,0.21428571428571427
balleja01,94,14,0,1,0,0,0,0,0,0,0,7,0,1,2,0,0,0.07142857142857142,0.07142857142857142
ballepe01,3,9,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1111111111111111,0.1111111111111111
ballima01,18,5,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0.2,0.2
ballje01,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25
ballji01,16,51,4,7,2,0,0,3,0,0,3,0,0,0,1,0,0,0.13725490196078433,0.17647058823529413
ballne01,501,1609,162,404,56,17,4,151,92,0,99,13,0,4,60,0,0,0.25108763206960844,0.31448104412678685
ballowi01,99,93,6,5,2,0,1,2,0,0,6,36,0,0,5,0,0,0.053763440860215055,0.10752688172043011
balsato01,18,5,1,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0.2,0.4
bambege01,11,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
bambeha01,7,12,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0.08333333333333333,0.08333333333333333
banckst01,19,72,3,11,0,0,0,2,1,0,0,3,0,0,0,0,0,0.1527777777777778,0.1527777777777778
bancrda01,1913,7182,1048,2004,320,77,32,591,145,75,827,487,0,23,212,0,0,0.27903091060985796,0.3583959899749373
bandoch01,498,1284,134,292,46,2,27,142,1,5,138,197,6,2,27,16,44,0.22741433021806853,0.3294392523364486
bandosa01,2019,7060,982,1790,289,38,242,1039,75,46,1031,923,69,75,65,57,149,0.2535410764872521,0.40807365439093485
bandyje01,2,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.5,2.0
baneed01,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
baneydi01,42,16,0,2,0,0,0,0,0,0,0,4,0,1,3,0,0,0.125,0.125
banisje01,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
bankhda01,62,45,7,10,1,0,1,3,0,0,1,7,0,2,0,0,2,0.2222222222222222,0.3111111111111111
bankhsc01,267,9,0,2,0,0,0,0,0,0,0,7,0,0,2,0,0,0.2222222222222222,0.2222222222222222
banksbi01,5,14,0,3,0,0,0,0,0,0,1,5,0,0,0,0,0,0.21428571428571427,0.21428571428571427
banksbr01,273,495,65,122,19,3,13,64,8,3,62,129,6,2,5,5,7,0.24646464646464647,0.37575757575757573
bankser01,2528,9421,1305,2583,407,90,512,1636,50,53,763,1236,198,70,45,96,229,0.27417471605986626,0.4995223437002441
banksev01,11,36,6,5,1,1,1,2,1,0,2,5,0,1,0,0,0,0.1388888888888889,0.3055555555555556
banksge01,106,201,33,44,6,2,9,27,0,1,37,59,1,2,1,4,8,0.21890547263681592,0.40298507462686567
banksjo01,30,27,4,3,0,0,0,0,0,0,4,6,0,0,2,0,0,0.1111111111111111,0.1111111111111111
bankswe01,17,59,4,12,3,0,1,4,0,0,2,15,0,1,0,1,0,0.2033898305084746,0.3050847457627119
bankswi01,184,68,5,12,2,0,0,1,0,1,2,23,0,2,8,0,0,0.17647058823529413,0.20588235294117646
bannial01,972,3007,430,811,143,28,19,288,108,37,292,318,13,13,33,28,45,0.26970402394413034,0.3548387096774194
bannibr01,117,29,3,8,4,0,0,4,0,0,0,9,0,1,3,0,1,0.27586206896551724,0.41379310344827586
bannifl01,431,80,6,14,1,0,0,1,0,0,2,26,0,0,11,0,1,0.175,0.1875
banniji01,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
bannoji01,366,1433,292,459,76,24,19,253,99,0,152,101,0,11,20,0,0,0.32030704815073274,0.4466154919748779
bannoto01,39,166,34,44,7,2,0,8,20,0,8,9,0,0,3,0,0,0.26506024096385544,0.3313253012048193
bantaja01,69,61,3,7,1,0,0,3,0,0,4,11,0,0,1,0,2,0.11475409836065574,0.13114754098360656
bantzbr01,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
banuema01,7,3,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0.0,0.0
baptitr01,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
barajro01,1114,3460,396,812,187,1,136,480,2,2,207,638,31,46,28,39,61,0.23468208092485549,0.40722543352601154
barbare01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
barbawa01,500,1777,173,462,52,21,1,156,37,16,88,121,0,6,83,0,0,0.25998874507597075,0.31457512661789533
barbebr01,479,1434,163,388,73,6,16,133,16,13,164,268,10,32,18,11,25,0.2705718270571827,0.3633193863319386
barbebr02,26,8,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0.125,0.125
barbech01,55,204,38,41,1,4,0,0,0,0,11,0,0,0,0,0,0,0.20098039215686275,0.24509803921568626
barbeda01,116,374,44,92,23,7,6,60,1,0,20,42,0,3,4,0,0,0.24598930481283424,0.393048128342246
barbefr01,4,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
barbeja01,199,712,96,160,25,8,0,46,39,0,78,3,0,11,18,0,0,0.2247191011235955,0.28230337078651685
barbest01,466,563,24,65,5,2,5,27,0,1,38,320,0,2,45,1,2,0.11545293072824156,0.15808170515097691
barbest02,25,7,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0.0,0.0
barbetu01,491,1531,189,442,47,21,2,185,28,23,115,112,0,12,53,0,0,0.28870019595035923,0.35075114304376226
barbiji01,39,82,9,23,5,0,0,3,2,0,9,7,1,0,1,0,0,0.2804878048780488,0.34146341463414637
barcelo01,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
barclcu01,44,64,6,15,3,0,0,4,0,0,1,18,0,1,1,0,0,0.234375,0.28125
barclge01,401,1538,167,382,35,15,4,140,61,0,62,0,0,18,25,0,0,0.2483745123537061,0.29843953185955785
bardda01,211,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
bardebr01,119,175,21,37,4,0,4,14,0,2,11,44,0,3,3,1,5,0.21142857142857144,0.3028571428571429
bardjo01,586,1778,162,452,109,3,39,220,1,4,175,299,12,3,11,13,56,0.2542182227221597,0.3847019122609674
barera01,88,5,1,1,0,0,0,1,0,0,0,4,0,0,0,0,0,0.2,0.2
barfije01,1428,4759,715,1219,216,30,241,716,66,47,551,1234,49,34,16,34,100,0.25614624921201934,0.46606429922252574
barfijo01,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
barfijo02,309,1012,133,267,53,6,16,112,35,11,44,188,7,5,5,9,11,0.26383399209486164,0.37549407114624506
barfocl01,90,76,5,20,2,1,0,5,0,0,6,13,0,0,1,0,0,0.2631578947368421,0.3157894736842105
bargagr01,33,9,0,1,0,0,0,1,0,0,0,7,0,0,0,0,0,0.1111111111111111,0.1111111111111111
bargecy01,193,428,33,97,8,5,0,31,3,0,16,55,0,1,9,0,0,0.2266355140186916,0.26869158878504673
barkbr01,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
barkeal01,1,4,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0.25,0.25
barkean01,17,46,5,14,2,0,1,3,1,0,4,7,1,1,0,0,2,0.30434782608695654,0.41304347826086957
barkegl01,235,164,53,38,4,1,3,18,30,18,21,48,0,4,6,2,0,0.23170731707317074,0.3231707317073171
barkeke01,126,285,32,71,12,0,6,36,3,0,34,65,2,1,0,3,4,0.24912280701754386,0.3543859649122807
barkele01,248,63,3,3,1,0,0,1,0,1,6,31,0,0,6,0,1,0.047619047619047616,0.06349206349206349
barkera01,192,318,34,68,16,0,10,44,1,0,29,76,6,3,3,3,4,0.2138364779874214,0.3584905660377358
barkeri01,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
barkese01,3,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0,0.0
barklbr01,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
barklje01,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
barklre01,63,163,16,43,9,0,0,21,2,0,19,26,0,0,4,0,0,0.26380368098159507,0.31901840490797545
barklsa01,582,2329,362,602,125,39,10,231,51,0,176,44,0,12,0,0,0,0.2584800343495062,0.35852297123228855
barlomi01,133,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0
barloto01,126,607,120,174,5,3,1,34,19,10,7,4,0,0,0,0,0,0.28665568369028005,0.30971993410214166
barmebr01,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2
barmecl01,1186,3805,434,932,208,17,89,415,43,30,216,734,32,60,60,26,54,0.24494086727989486,0.37871222076215505
barnaba01,207,664,88,154,22,9,12,96,9,1,76,98,0,0,3,0,6,0.2319277108433735,0.3463855421686747
barnach01,29,27,6,7,4,0,1,11,0,0,4,4,0,0,1,0,0,0.25925925925925924,0.5185185185185185
barneau01,20,29,4,6,2,0,0,1,1,0,6,6,0,1,1,0,2,0.20689655172413793,0.27586206896551724
